school_code,school_name,Year,Value
1742,Deepwater Public School,2018,91.7
1742,Deepwater Public School,2019,92
1742,Deepwater Public School,2021,83.8
1742,Deepwater Public School,2022,77.5
1745,Delegate Public School,2011,92.7
1745,Delegate Public School,2012,95.5
1745,Delegate Public School,2013,95.7
1745,Delegate Public School,2014,95.5
1745,Delegate Public School,2015,96.3
1745,Delegate Public School,2016,93.2
1745,Delegate Public School,2017,93.2
1745,Delegate Public School,2018,91.5
1745,Delegate Public School,2019,91.7
1745,Delegate Public School,2021,89.4
1745,Delegate Public School,2022,86.2
1747,Delungra Public School,2011,93.2
1747,Delungra Public School,2012,90.4
1747,Delungra Public School,2013,95.4
1747,Delungra Public School,2014,96.2
1747,Delungra Public School,2015,94.4
1747,Delungra Public School,2016,93.3
1747,Delungra Public School,2017,95.1
1747,Delungra Public School,2018,91.8
1747,Delungra Public School,2019,89.3
1747,Delungra Public School,2021,86.8
1747,Delungra Public School,2022,87.1
4672,Denham Court Public School,2022,87
8218,Deniliquin High School,2011,88.1
8218,Deniliquin High School,2012,87.1
8218,Deniliquin High School,2013,88.6
8218,Deniliquin High School,2014,87
8218,Deniliquin High School,2015,87.6
8218,Deniliquin High School,2016,88.6
8218,Deniliquin High School,2017,92.1
8218,Deniliquin High School,2018,83.5
8218,Deniliquin High School,2019,83.7
8218,Deniliquin High School,2021,81.6
8218,Deniliquin High School,2022,78.7
4281,Deniliquin North Public School,2011,94.1
4281,Deniliquin North Public School,2012,93.5
4281,Deniliquin North Public School,2013,94.5
4281,Deniliquin North Public School,2014,94.5
4281,Deniliquin North Public School,2015,95.1
4281,Deniliquin North Public School,2016,94.3
4281,Deniliquin North Public School,2017,94.2
4281,Deniliquin North Public School,2018,92.7
4281,Deniliquin North Public School,2019,92.5
4281,Deniliquin North Public School,2021,92.2
4281,Deniliquin North Public School,2022,87.5
4112,Deniliquin South Public School,2011,94.5
4112,Deniliquin South Public School,2012,95.2
4112,Deniliquin South Public School,2013,95.1
4112,Deniliquin South Public School,2014,95.2
4112,Deniliquin South Public School,2015,94.8
4112,Deniliquin South Public School,2016,95.1
4112,Deniliquin South Public School,2017,95.8
4112,Deniliquin South Public School,2018,94.2
4112,Deniliquin South Public School,2019,92.6
4112,Deniliquin South Public School,2021,92.7
4112,Deniliquin South Public School,2022,88
8103,"Denison College of Secondary Education, Bathurst High Campus",2011,81.6
8103,"Denison College of Secondary Education, Bathurst High Campus",2012,87.3
8103,"Denison College of Secondary Education, Bathurst High Campus",2013,87.5
8103,"Denison College of Secondary Education, Bathurst High Campus",2014,88.4
8103,"Denison College of Secondary Education, Bathurst High Campus",2015,88.4
8103,"Denison College of Secondary Education, Bathurst High Campus",2016,89.7
8103,"Denison College of Secondary Education, Bathurst High Campus",2017,88.1
8103,"Denison College of Secondary Education, Bathurst High Campus",2018,88.2
8103,"Denison College of Secondary Education, Bathurst High Campus",2019,86.6
8103,"Denison College of Secondary Education, Bathurst High Campus",2021,84.1
8103,"Denison College of Secondary Education, Bathurst High Campus",2022,82.2
8517,"Denison College of Secondary Education, Kelso High Campus",2011,84.6
8517,"Denison College of Secondary Education, Kelso High Campus",2012,85.9
8517,"Denison College of Secondary Education, Kelso High Campus",2013,90.1
8517,"Denison College of Secondary Education, Kelso High Campus",2014,90.6
8517,"Denison College of Secondary Education, Kelso High Campus",2015,90.2
8517,"Denison College of Secondary Education, Kelso High Campus",2016,87.8
8517,"Denison College of Secondary Education, Kelso High Campus",2017,87
8517,"Denison College of Secondary Education, Kelso High Campus",2018,86.8
8517,"Denison College of Secondary Education, Kelso High Campus",2019,85.9
8517,"Denison College of Secondary Education, Kelso High Campus",2021,83
8517,"Denison College of Secondary Education, Kelso High Campus",2022,79.3
3862,Denistone East Public School,2011,95.6
3862,Denistone East Public School,2012,95.7
3862,Denistone East Public School,2013,96.8
3862,Denistone East Public School,2014,96
3862,Denistone East Public School,2015,95.9
3862,Denistone East Public School,2016,95.9
3862,Denistone East Public School,2017,95.7
3862,Denistone East Public School,2018,95.9
3862,Denistone East Public School,2019,94.9
3862,Denistone East Public School,2021,95.8
3862,Denistone East Public School,2022,91.3
1749,Denman Public School,2011,95
1749,Denman Public School,2012,94.2
1749,Denman Public School,2013,94.5
1749,Denman Public School,2014,95.7
1749,Denman Public School,2015,94.8
1749,Denman Public School,2016,94.5
1749,Denman Public School,2017,93.5
1749,Denman Public School,2018,92.9
1749,Denman Public School,2019,92.5
1749,Denman Public School,2021,90.3
1749,Denman Public School,2022,87.4
3873,Dobroyd Point Public School,2011,96.5
3873,Dobroyd Point Public School,2012,96.2
3873,Dobroyd Point Public School,2013,96.3
3873,Dobroyd Point Public School,2014,96.6
3873,Dobroyd Point Public School,2015,96.6
3873,Dobroyd Point Public School,2016,96.1
3873,Dobroyd Point Public School,2017,95.8
3873,Dobroyd Point Public School,2018,94.9
3873,Dobroyd Point Public School,2019,94.8
3873,Dobroyd Point Public School,2021,95.3
3873,Dobroyd Point Public School,2022,90.3
8399,Doonside High School,2011,82.6
8399,Doonside High School,2012,82.4
8399,Doonside High School,2013,81.8
8399,Doonside High School,2014,84.1
8399,Doonside High School,2015,84
8399,Doonside High School,2016,82.9
8399,Doonside High School,2017,81.7
8399,Doonside High School,2018,82.2
8399,Doonside High School,2019,82
8399,Doonside High School,2021,83
8399,Doonside High School,2022,76.2
1760,Doonside Public School,2011,91.3
1760,Doonside Public School,2012,90.7
1760,Doonside Public School,2013,90.7
1760,Doonside Public School,2014,90.5
1760,Doonside Public School,2015,89.8
1760,Doonside Public School,2016,89.9
1760,Doonside Public School,2017,90.9
1760,Doonside Public School,2018,88.5
1760,Doonside Public School,2019,88.3
1760,Doonside Public School,2021,90
1760,Doonside Public School,2022,84.3
1761,Dooralong Public School,2011,sp
1762,Dora Creek Public School,2011,92.2
1762,Dora Creek Public School,2012,92.7
1762,Dora Creek Public School,2013,93.3
1762,Dora Creek Public School,2014,92
1762,Dora Creek Public School,2015,93.1
1762,Dora Creek Public School,2016,94.8
1762,Dora Creek Public School,2017,93.3
1762,Dora Creek Public School,2018,89.7
1762,Dora Creek Public School,2019,91.2
1762,Dora Creek Public School,2021,89.8
1762,Dora Creek Public School,2022,86
8453,Dorrigo High School,2011,90.2
8453,Dorrigo High School,2012,89.7
8453,Dorrigo High School,2013,90.2
8453,Dorrigo High School,2014,90.7
8453,Dorrigo High School,2015,89.7
8453,Dorrigo High School,2016,89.3
8453,Dorrigo High School,2017,88.8
8453,Dorrigo High School,2018,89.4
8453,Dorrigo High School,2019,84.4
8453,Dorrigo High School,2021,84
8453,Dorrigo High School,2022,82.3
7316,Dorrigo Public School,2011,92.8
7316,Dorrigo Public School,2012,93.2
7316,Dorrigo Public School,2013,93.7
7316,Dorrigo Public School,2014,93.1
7316,Dorrigo Public School,2015,90.9
7316,Dorrigo Public School,2016,90.4
7316,Dorrigo Public School,2017,93.1
7316,Dorrigo Public School,2018,89.6
7316,Dorrigo Public School,2019,92.1
7316,Dorrigo Public School,2021,86.5
7316,Dorrigo Public School,2022,83.7
1768,Double Bay Public School,2011,96.8
1768,Double Bay Public School,2012,96.2
1768,Double Bay Public School,2013,96.4
1768,Double Bay Public School,2014,96.6
1768,Double Bay Public School,2015,95.4
1768,Double Bay Public School,2016,96.3
1768,Double Bay Public School,2017,96.1
1768,Double Bay Public School,2018,95.7
1768,Double Bay Public School,2019,94.7
1768,Double Bay Public School,2021,94.2
1768,Double Bay Public School,2022,88.5
1769,Doubtful Creek Public School,2011,94.2
1769,Doubtful Creek Public School,2012,92.6
1769,Doubtful Creek Public School,2013,95.4
1769,Doubtful Creek Public School,2014,93
1769,Doubtful Creek Public School,2015,94.7
1769,Doubtful Creek Public School,2016,92.6
1769,Doubtful Creek Public School,2017,89.1
1769,Doubtful Creek Public School,2018,89.5
1769,Doubtful Creek Public School,2019,87.8
1770,Douglas Park Public School,2011,94.5
1770,Douglas Park Public School,2012,95
1770,Douglas Park Public School,2013,95.2
1770,Douglas Park Public School,2014,94.9
1770,Douglas Park Public School,2015,95.1
1770,Douglas Park Public School,2016,94.3
1770,Douglas Park Public School,2017,93.7
1770,Douglas Park Public School,2018,94
1770,Douglas Park Public School,2019,93.6
1770,Douglas Park Public School,2021,91.7
1770,Douglas Park Public School,2022,85.9
1771,Drake Public School,2011,90.1
1771,Drake Public School,2012,92.8
1771,Drake Public School,2013,88.8
1771,Drake Public School,2014,94.6
1771,Drake Public School,2015,91.6
1771,Drake Public School,2016,93.3
1771,Drake Public School,2017,92.4
1771,Drake Public School,2018,90.8
1771,Drake Public School,2019,86
1771,Drake Public School,2021,82.5
1771,Drake Public School,2022,75.8
1058,Drummond Memorial Public School,2011,91.2
1058,Drummond Memorial Public School,2012,93.7
1058,Drummond Memorial Public School,2013,89.5
1058,Drummond Memorial Public School,2014,90.9
1058,Drummond Memorial Public School,2015,88.1
1058,Drummond Memorial Public School,2016,89.4
1058,Drummond Memorial Public School,2017,89.9
1058,Drummond Memorial Public School,2018,91
1058,Drummond Memorial Public School,2019,88.6
1058,Drummond Memorial Public School,2021,86.6
1058,Drummond Memorial Public School,2022,83.1
1774,Drummoyne Public School,2011,95
1774,Drummoyne Public School,2012,95.1
1774,Drummoyne Public School,2013,95.6
1774,Drummoyne Public School,2014,96.1
1774,Drummoyne Public School,2015,95.7
1774,Drummoyne Public School,2016,96
1774,Drummoyne Public School,2017,95.2
1774,Drummoyne Public School,2018,95.9
1774,Drummoyne Public School,2019,95.5
1774,Drummoyne Public School,2021,94.7
1774,Drummoyne Public School,2022,90.8
8543,Dubbo College Delroy Campus,2011,87.7
8543,Dubbo College Delroy Campus,2012,79.6
8543,Dubbo College Delroy Campus,2013,86.2
8543,Dubbo College Delroy Campus,2014,86.3
8543,Dubbo College Delroy Campus,2015,84.3
8543,Dubbo College Delroy Campus,2016,84.8
8543,Dubbo College Delroy Campus,2017,82.8
8543,Dubbo College Delroy Campus,2018,79.3
8543,Dubbo College Delroy Campus,2019,80.9
8543,Dubbo College Delroy Campus,2021,75.6
8543,Dubbo College Delroy Campus,2022,69.1
8110,Dubbo College Senior Campus,2011,na
8110,Dubbo College Senior Campus,2012,na
8110,Dubbo College Senior Campus,2013,na
8110,Dubbo College Senior Campus,2014,na
8110,Dubbo College Senior Campus,2015,na
8110,Dubbo College Senior Campus,2016,na
8110,Dubbo College Senior Campus,2017,na
8110,Dubbo College Senior Campus,2018,na
8110,Dubbo College Senior Campus,2019,na
8110,Dubbo College Senior Campus,2021,na
8110,Dubbo College Senior Campus,2022,na
8417,Dubbo College South Campus,2011,88.1
8417,Dubbo College South Campus,2012,86.9
8417,Dubbo College South Campus,2013,89.1
8417,Dubbo College South Campus,2014,87.5
8417,Dubbo College South Campus,2015,88.1
8417,Dubbo College South Campus,2016,87.6
8417,Dubbo College South Campus,2017,86.5
8417,Dubbo College South Campus,2018,84.9
8417,Dubbo College South Campus,2019,82.9
8417,Dubbo College South Campus,2021,82.6
8417,Dubbo College South Campus,2022,79.4
1776,Dubbo North Public School,2011,92.5
1776,Dubbo North Public School,2012,92.2
1776,Dubbo North Public School,2013,92.5
1776,Dubbo North Public School,2014,92.2
1776,Dubbo North Public School,2015,93.6
1776,Dubbo North Public School,2016,91.3
1776,Dubbo North Public School,2017,92.8
1776,Dubbo North Public School,2018,90.9
1776,Dubbo North Public School,2019,91.3
1776,Dubbo North Public School,2021,89.4
1776,Dubbo North Public School,2022,83.9
1775,Dubbo Public School,2011,94
1775,Dubbo Public School,2012,93.3
1775,Dubbo Public School,2013,94.3
1775,Dubbo Public School,2014,94.6
1775,Dubbo Public School,2015,94.5
1775,Dubbo Public School,2016,94.4
1775,Dubbo Public School,2017,94.9
1775,Dubbo Public School,2018,94.2
1775,Dubbo Public School,2019,94.3
1775,Dubbo Public School,2021,92.2
1775,Dubbo Public School,2022,88.9
1811,Dubbo South Public School,2011,93
1811,Dubbo South Public School,2012,93.9
1811,Dubbo South Public School,2013,94.5
1811,Dubbo South Public School,2014,94.3
1811,Dubbo South Public School,2015,93.5
1811,Dubbo South Public School,2016,93.4
1811,Dubbo South Public School,2017,93.7
1811,Dubbo South Public School,2018,91.7
1811,Dubbo South Public School,2019,91.4
1811,Dubbo South Public School,2021,91.4
1811,Dubbo South Public School,2022,85
3591,Dubbo West Public School,2011,88.8
3591,Dubbo West Public School,2012,88.1
3591,Dubbo West Public School,2013,89.6
3591,Dubbo West Public School,2014,87.3
3591,Dubbo West Public School,2015,88.6
3591,Dubbo West Public School,2016,88.5
3591,Dubbo West Public School,2017,89.6
3591,Dubbo West Public School,2018,88.7
3591,Dubbo West Public School,2019,86.7
3591,Dubbo West Public School,2021,84.2
3591,Dubbo West Public School,2022,77.7
1778,Dudley Public School,2011,94.6
1778,Dudley Public School,2012,95.3
1778,Dudley Public School,2013,95.2
1778,Dudley Public School,2014,96
1778,Dudley Public School,2015,95.3
1778,Dudley Public School,2016,94.1
1778,Dudley Public School,2017,94.3
1778,Dudley Public School,2018,94.4
1778,Dudley Public School,2019,93.1
1778,Dudley Public School,2021,93.4
1778,Dudley Public School,2022,89.9
8833,Dulwich High School of Visual Arts and Design,2011,90.1
8833,Dulwich High School of Visual Arts and Design,2012,89.8
8833,Dulwich High School of Visual Arts and Design,2013,90.1
8833,Dulwich High School of Visual Arts and Design,2014,92.1
8833,Dulwich High School of Visual Arts and Design,2015,91.1
8833,Dulwich High School of Visual Arts and Design,2016,92.1
8833,Dulwich High School of Visual Arts and Design,2017,91.8
8833,Dulwich High School of Visual Arts and Design,2018,91.2
8833,Dulwich High School of Visual Arts and Design,2019,90.9
8833,Dulwich High School of Visual Arts and Design,2021,89
8833,Dulwich High School of Visual Arts and Design,2022,83.9
4496,Dulwich Hill Public School,2011,94.9
4496,Dulwich Hill Public School,2012,94.7
4496,Dulwich Hill Public School,2013,95.1
4496,Dulwich Hill Public School,2014,95.9
4496,Dulwich Hill Public School,2015,94.5
4496,Dulwich Hill Public School,2016,94.7
4496,Dulwich Hill Public School,2017,94.4
4496,Dulwich Hill Public School,2018,94.3
4496,Dulwich Hill Public School,2019,94.4
4496,Dulwich Hill Public School,2021,93.4
4496,Dulwich Hill Public School,2022,87.7
4029,Dundas Public School,2011,94.5
4029,Dundas Public School,2012,94.2
4029,Dundas Public School,2013,95.6
4029,Dundas Public School,2014,95
4029,Dundas Public School,2015,93.6
4029,Dundas Public School,2016,93.6
4029,Dundas Public School,2017,93.9
4029,Dundas Public School,2018,94
4029,Dundas Public School,2019,92.3
4029,Dundas Public School,2021,94.8
4029,Dundas Public School,2022,90.3
1788,Dundurrabin Public School,2011,88.5
1788,Dundurrabin Public School,2012,90.5
1788,Dundurrabin Public School,2013,82
1788,Dundurrabin Public School,2014,92.7
1788,Dundurrabin Public School,2015,91.2
1788,Dundurrabin Public School,2016,94.2
1788,Dundurrabin Public School,2017,90.5
1788,Dundurrabin Public School,2018,90.3
1788,Dundurrabin Public School,2019,88.3
1788,Dundurrabin Public School,2021,84.4
1788,Dundurrabin Public School,2022,82.5
1789,Dunedoo Central School,2011,91.9
1789,Dunedoo Central School,2012,93.2
1789,Dunedoo Central School,2013,92.7
1789,Dunedoo Central School,2014,93.6
1789,Dunedoo Central School,2015,92.8
1789,Dunedoo Central School,2016,92.8
1789,Dunedoo Central School,2017,92.6
1789,Dunedoo Central School,2018,91.8
1789,Dunedoo Central School,2019,91
1789,Dunedoo Central School,2021,88.9
1789,Dunedoo Central School,2022,79.2
1791,Dungay Public School,2011,91.5
1791,Dungay Public School,2012,93.9
1791,Dungay Public School,2013,92.4
1791,Dungay Public School,2014,94.9
1791,Dungay Public School,2015,90.7
1791,Dungay Public School,2016,93.1
1791,Dungay Public School,2017,94.4
1791,Dungay Public School,2018,92.4
